cluster_80_id	SRR6451254	SRR6451255	SRR6451256	SRR6451257	SRR6451258	SRR6451259	SRR6451260	SRR6451261	SRR6451662	SRR6451663	SRR6451664	SRR6451665	SRR6451666	SRR6451667	SRR6451668	SRR6451669	SRR6451670	SRR6451671	SRR6451672	SRR6451673	SRR6451674	SRR6451675	SRR6451676	SRR6451677	SRR6451678	SRR6451679	SRR6451680	SRR6451681	SRR6451682	SRR6451683	SRR6451684	SRR6451685	SRR6451686	SRR6451687	SRR6451688	SRR6451689	SRR6451690	SRR6451691	SRR6451692	SRR6456128	SRR6456129	SRR6456130	SRR6456131	SRR6456132	SRR6456134	SRR6456135	SRR6456136	SRR6456137	SRR6456138	SRR6456139	SRR6456140	SRR6456141	SRR6456142	SRR6456143	SRR6456144	SRR6456145	SRR6456146	SRR6456147	SRR6456148	SRR6456149	SRR6456150	SRR6456151	SRR6456152	SRR6456153	SRR6456154	SRR6456155	SRR6456156	SRR6456157	SRR6456158	SRR6456159	SRR6456160	SRR6456161	SRR6456162	SRR6456163	SRR6456164	SRR6456165	SRR6456166	SRR6456167	SRR6456168	SRR6456169	SRR6456170	SRR6456171	SRR6456172	SRR6456173	SRR6456174	SRR6456175	SRR6456176	SRR6456177	SRR6456178	SRR6456179	SRR6456180	SRR6456181	SRR6456182	SRR6456183	SRR6456184	SRR6456185	SRR6456186	SRR6456187	SRR6456188	SRR6456189	SRR6456191	SRR6456192	SRR6456193	SRR6456194	SRR6456195	SRR6456196	SRR6456197	SRR6456198	SRR6456200	SRR6456201	SRR6456202	SRR6456203	SRR6456204	SRR6456205	SRR6456206	SRR6456207	SRR6456208	SRR6456209	SRR6456210	SRR6456211	SRR6456212	SRR6456213	SRR6456214	SRR6456215	SRR6456216	SRR6456217	SRR6456218	SRR6456219	SRR6456220	SRR6456221	SRR6456222	SRR6456223	SRR6456224	SRR6456225	SRR6456226	SRR6456227	SRR6456228	SRR6456229	SRR6456230	SRR6456231	SRR6456232	SRR6456233	SRR6456234	SRR6456235	SRR6456236	SRR6456237	SRR6456238	SRR6456239	SRR6456240	SRR6456241	SRR6456242	SRR6456243	SRR6456244	SRR6456245	SRR6456246	SRR6456247	SRR6456248	SRR6456249	SRR6456250	SRR6456251	SRR6456252	SRR6456253	SRR6456254	SRR6456255	SRR6456352	SRR6456353	SRR6456354	SRR6456356	SRR6456357	SRR6456358	SRR6456359	SRR6456360	SRR6456361	SRR6456362	SRR6456363	SRR6456364	SRR6456365	SRR6456366	SRR6456368	SRR6456369	SRR6456370	SRR6456371	SRR6456372	SRR6456373	SRR6456374	SRR6456375	SRR6456376	SRR6456377	SRR6451262	SRR6456133	SRR6456190	SRR6456199	SRR6456355	SRR6456367
GCF_019249655.2_00255	3.431408	2.578464	1.897114	0.0	3.698045	2.809475	3.516501	0.0	0.0	1868.204728	0.0	1.876394	3.538032	2.002524	0.0	0.0	647.699782	0.0	128.638407	0.479963	1.017758	0.0	4.57611	1.257143	4.375328	0.000555	1.354047	4.327256	0.484549	0.340769	0.000491	24.449123	3.05989	1.95995	0.0	0.0	0.0	0.0	2.176966	0.0	0.010601	1.589766	1.7363	91.679397	1.472402	1.238324	1.659249	2.495765	0.0	1.14961	3.517379	0.0	0.0	2.435522	39.149631	0.001215	0.989666	1.25497	1.787157	0.0	3.369589	925.445953	4.72217	1.489608	2.403403	2.067267	1.039078	5.217446	1.824555	0.0	0.811665	2.630704	2.869778	2.49811	3.214672	2.811951	0.011707	0.923776	1.11043	1.483463	167.140403	1.084397	1.401412	0.02017	12.396638	3.287107	60.379818	3.574892	3.615266	2.806309	59.80839	1.906526	1.733029	0.0	0.859389	4.365081	0.0	2.697611	2.441162	1.402108	2.599895	3.910603	0.0	1.272331	6.568989	2.708961	0.0	0.0	0.0	0.0	0.0	0.0	1.258202	8.210592	72.347533	2.577587	148.519639	0.0	0.00026	0.0	3.040039	0.0	0.529796	0.0	0.0	0.448608	18.881454	2.151453	443.942095	0.0	2.38405	12.972364	37.006543	2.935573	142.560678	5.367642	1.45578	0.000147	2.832008	0.0	3.54607	0.0	0.016523	1.816842	0.0	0.0	212.199755	3.391086	8.203252	3.493981	0.0	0.014614	1.257232	0.0	4.977317	3.849643	2.010488	2.884734	583.674526	4.194699	1.55307	3.782518	3.548712	2.685141	0.856419	2.124002	0.877244	1.60219	69.428622	80.273397	2.800205	2.438684	1.568914	0.996925	1.873997	1.46591	0.0	0.0	1.530364	1.562365	1.561465	1.189325	0.852329	1.084026	0.0	1.586091	244.998525	0.015088	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_00334	7.254445	1.708304	1.410976	0.0	2.000567	1.630691	1.777397	0.0	0.0	3.191332	0.0	1.407082	2.669924	1.189406	0.0	0.0	39.540641	0.0	144.271005	1.508992	1.758061	0.0	3.14714	2.558592	3.717472	1.525386	1.448658	1.595464	1.616684	1.688424	1.373064	2.620564	2.596561	1.172249	0.0	0.0	0.0	0.0	1.066489	1.556459	1.52589	1.667054	2.193615	1.348014	1.518929	1.920523	1.625347	1.943205	0.0	4.364691	2.0422	0.0	0.0	1.402748	16.48458	1.364598	2.382104	1.496092	2.939784	0.0	1.245898	0.519946	2.755531	1.252752	1.896548	0.957621	1.508732	4.593677	1.684359	0.0	1.437616	2.392243	1.384364	1.877005	1.661404	1.711798	1.51456	0.945786	4.008612	1.363748	2.323289	5.823709	0.630621	2.434044	4.491367	2.97731	3.062804	2.792271	1.514112	405.600508	2.390696	2.426799	2.144346	0.0	1.434966	2.07176	0.0	1.727595	2.490345	1.650303	2.04838	2.0906	26.113175	3.04587	7.297371	1.478171	0.0	0.0	0.0	0.0	0.0	0.0	0.720445	4.542697	2.460516	1.584335	203.051009	0.0	1.66181	0.0	2.547522	0.0	3.346581	0.0	0.0	1.392206	1.478654	1.798529	3.536415	0.0	2.241155	7.845191	1.76602	2.756703	192.798442	3.414687	2.886374	1.662973	3.196395	0.0	2.509414	0.0	1.569956	1.667846	0.0	0.0	5.071279	1.07713	2.769422	2.748861	0.0	3.95918	1.259392	0.0	2.680779	3.442276	1.512222	1.912478	1.808012	2.050285	1.927185	2.655261	3.500951	2.667599	2.651017	0.899799	1.089723	1.565694	0.690077	2.67439	1.786428	1.233017	1.589079	1.76045	3.401411	5.739997	0.0	0.0	2.557636	1.453427	1.355415	0.950894	1.563423	0.592813	0.0	2.754386	1.822415	1.702262	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_00517	7.296155	3.90998	7.189411	0.0	8.874324	8.650893	12.464489	0.0	0.0	8.310421	0.0	12.229579	15.160522	6.044314	0.0	0.0	0.517912	0.0	0.264615	0.876518	4.791192	0.0	7.25926	0.869829	6.102469	3.237541	4.976647	8.506923	1.13946	5.919172	0.001274	0.702278	5.99403	7.593711	0.0	0.0	0.0	0.0	4.777138	0.974185	1.092875	2.706741	8.952728	3.076087	4.727033	3.138172	10.829797	7.388424	0.0	6.561923	4.230949	0.0	0.0	8.464775	4.327337	1.039176	7.032893	0.0	7.947162	0.0	5.533855	3.772396	13.521704	8.805662	8.717369	4.095633	6.523611	13.27706	4.929181	0.0	8.782477	6.03756	9.615327	5.043556	8.506464	13.574609	1.193484	3.183081	5.965119	1.762599	3.029536	10.000037	4.751121	2.600616	15.810884	6.190327	8.943504	8.154706	2.804572	6.203012	5.193145	8.015226	6.25799	0.0	3.623288	5.610975	0.0	9.030791	10.992094	7.336015	5.005714	9.529743	9.030232	4.853259	15.122025	8.704958	0.0	0.0	0.0	0.0	0.0	0.0	2.03274	4.292218	3.561148	16.35334	0.0	0.0	1.302021	0.0	2.830032	0.0	4.622623	0.0	0.0	1.093191	7.551226	3.708633	6.757784	0.0	4.458288	1.252503	4.899599	4.388428	6.224428	9.554992	6.432561	1.314256	4.171998	0.0	6.507631	0.0	1.194239	1.692726	0.0	0.0	8.577233	2.235974	1.432999	8.281328	0.0	8.856537	5.090723	0.0	6.161463	6.473377	1.052903	3.692018	3.174216	2.185161	5.949668	6.116634	5.814114	5.265684	4.514611	1.310872	4.182797	8.150823	3.942829	8.263698	2.810251	7.414048	4.600711	0.001174	7.101935	7.382997	0.0	0.0	4.206703	6.933708	12.819599	6.089005	0.116636	9.300442	0.0	14.303894	4.056692	2.144146	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_00091	6.105559	2.848919	2.144909	0.0	8.681307	2.233245	2.497057	0.0	0.0	5.070675	0.0	2.456915	4.088206	2.276287	0.0	0.0	100.554533	0.0	287.424241	2.289086	2.637166	0.0	12.166072	2.671548	3.805541	2.22481	2.010451	2.435967	2.191503	2.454007	1.894256	1.788409	1.697833	2.229876	0.0	0.0	0.0	0.0	11.547842	2.207328	2.152863	2.014462	2.110638	1.039371	2.105274	2.05613	2.288089	3.118933	0.0	5.274031	3.494774	0.0	0.0	7.965986	24.392508	2.252542	5.50359	2.108045	8.396457	0.0	4.76534	10.681474	4.931449	3.648307	3.755251	2.556962	2.154484	15.914832	2.299259	0.0	2.344987	4.87286	2.4094	2.674476	2.973341	2.339592	2.025711	3.940357	6.182863	2.45372	3.106018	3.591062	1.743264	3.815451	6.964478	3.365435	4.952203	4.385878	2.099665	530.992469	4.078362	4.654157	4.227938	0.0	1.756784	3.572288	0.0	1.129281	3.827738	2.328256	3.023855	2.708499	5.96	4.238631	10.824781	2.027196	0.0	0.0	0.0	0.0	0.0	0.0	3.76403	5.556971	2.787809	1.897254	294.015722	0.0	2.269065	0.0	2.031577	0.0	3.366357	0.0	0.0	2.183273	2.460741	2.845522	7.59879	0.0	2.879661	14.622056	2.418109	3.562257	341.873978	11.985654	4.953574	2.186955	3.364113	0.0	3.391932	0.0	2.068353	2.101879	0.0	0.0	8.625167	2.271756	9.558119	4.084139	0.0	6.205544	2.23177	0.0	12.689203	2.027321	2.569681	2.900861	3.829425	3.725301	3.955871	2.452844	5.265612	2.067429	4.350032	2.679015	2.175335	2.203925	1.53488	6.374082	2.510538	2.753027	2.394383	2.622382	3.935908	7.031327	0.0	0.0	4.278344	2.211667	3.355953	2.244149	2.121154	4.411773	0.0	4.700279	2.332066	2.516008	0.0	0.0	0.0	0.0	0.0	0.0
GCF_020735445.1_00272	4.417405	1.639805	1.360205	0.0	1.611177	1.616517	1.7744	0.0	0.0	2.917924	0.0	1.396579	2.404021	0.90844	0.0	0.0	50.632893	0.0	156.704985	1.638301	1.799781	0.0	4.01134	1.188021	3.140294	1.418099	1.376995	1.586084	1.519031	1.675529	1.377822	3.052954	2.26931	1.428632	0.0	0.0	0.0	0.0	2.258362	1.516898	1.46115	1.437903	1.273371	1.805651	1.424442	0.558491	1.617175	2.104603	0.0	2.204665	2.121405	0.0	0.0	1.65706	11.757865	1.357977	1.332557	1.466096	2.650497	0.0	1.182084	2.197836	1.783179	0.70995	3.232615	1.111233	1.552652	0.0	1.678282	0.0	1.294131	2.466505	1.547236	2.264146	1.84094	1.511877	1.386658	1.15805	1.876277	2.679536	0.442424	4.885763	0.443904	2.500581	3.78895	2.650983	2.24645	2.517472	1.461589	18.342749	1.868796	2.558228	2.184502	0.0	1.377275	2.002782	0.0	1.957204	2.384647	1.531005	2.000348	1.802685	0.0	2.905454	2.77933	1.441072	0.0	0.0	0.0	0.0	0.0	0.0	1.729974	1.729583	1.046124	1.444568	185.822226	0.0	1.496676	0.0	3.011029	0.0	1.999874	0.0	0.0	1.41263	1.535482	1.08034	2.932705	0.0	2.092679	7.915865	1.187013	2.147622	215.044579	8.020662	0.401575	1.541715	2.29621	0.0	1.982728	0.0	1.618243	1.536243	0.0	0.0	1.846115	2.576802	4.536726	1.777357	0.0	3.844992	1.073273	0.0	5.844811	4.356577	0.755783	1.92067	0.573696	3.273866	1.386604	5.149133	3.182166	2.920698	2.137111	2.091916	1.45751	1.357255	0.824488	2.391019	1.835305	1.096641	1.865632	1.586036	3.826771	3.975271	0.0	0.0	2.639264	1.48092	2.444806	1.213672	1.349825	2.156765	0.0	2.700512	1.585154	1.590629	0.0	0.0	0.0	0.0	0.0	0.0
GCF_020735445.1_00977	3.627144	0.554317	0.059132	0.0	2.541922	0.02808	0.004118	0.0	0.0	6.096801	0.0	0.066625	0.658663	0.0	0.0	0.0	0.0	0.0	0.267857	9.829124	0.006562	0.0	3.366972	2.411381	5.242997	10.538264	0.001327	0.035076	0.000566	2.875314	0.00162	2.01482	3.9923	0.16592	0.0	0.0	0.0	0.0	7.92158	10.985301	0.003514	8.1e-05	2.615826	0.58943	12.477446	2.058388	0.304538	0.0	0.0	5.55447	0.013685	0.0	0.0	6.264182	0.958416	12.47082	0.0	0.0	5.318881	0.0	2.784268	3.476002	0.007454	2.394859	6.125945	3.999998	0.00128	81.484503	11.898923	0.0	0.0	4.750493	0.046015	3.544259	4.294124	0.044041	5.499598	2.099209	10.08498	3.436134	4.08076	5.590588	2.297814	9.019457	0.053004	3.819092	5.549437	3.828106	0.021868	5.001868	3.652172	6.542441	5.558934	0.0	0.0	0.0	0.0	0.0	0.363526	1.221326	0.000437	0.0	0.0	0.0	1.407047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.022331	1.414634	3.322793	0.0	0.0	0.0	6.41793	0.0	4.975606	0.0	1.79256	0.0	0.0	22.302479	0.45697	2.957382	4.655612	0.0	3.12326	0.190314	2.78179	3.096046	836.904875	16.102186	3.308727	6.478589	8.712272	0.0	0.009767	0.0	0.0	0.016718	0.0	0.0	5.469327	4.323259	0.0	1.088959	0.0	34.214768	0.893745	0.0	17.665526	13.123696	3.616992	2.326649	3.962688	10.447444	2.445626	1.60217	11.330986	7.215277	0.579946	21.048668	3.162838	0.003193	0.153381	0.0	1.787321	0.375896	0.100176	0.0	0.0	0.0	0.0	0.0	0.094922	0.0	0.39854	2.902294	0.0	0.0	0.0	2.598216	3.926673	0.806898	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_00827	81.777992	1.383798	1.917851	0.0	2.851952	1.256084	2.098068	0.0	0.0	1774.479246	0.0	3.30685	5.431704	1.877807	0.0	0.0	373.471528	0.0	152.161773	1.56361	2.794567	0.0	2.255031	0.969897	1.634821	0.00063	0.043665	9.239307	0.318405	2.408371	0.081887	21.614849	0.715118	2.09057	0.0	0.0	0.0	0.0	1.952367	0.0	0.014247	0.000942	1.718382	1.126115	1.437462	0.433049	0.272011	3.42001	0.0	1.979382	2.788513	0.0	0.0	82.764207	62.071564	0.232364	19.404279	1.376142	1.744721	0.0	23.607982	157.217497	2.826557	2.849932	72.146355	0.447009	0.000156	204.099381	1.27797	0.0	2.16099	1.083316	4.783128	103.460505	0.977079	0.112924	0.001872	3.092964	37.762064	0.907216	46.898539	1.914753	0.664886	0.009908	3.843037	16.30773	19.114119	1.194156	2.034248	7.623448	23.498996	1.051426	11.921248	0.0	0.207475	3.746731	0.0	1.202751	6.154121	2.383325	8.751275	1.909491	8.702457	3.899125	14.389707	0.144356	0.0	0.0	0.0	0.0	0.0	0.0	1.628151	33.716427	31.007061	12.336759	5.879667	0.0	0.0	0.0	36.415865	0.0	1.681896	0.0	0.0	1.017332	18.789397	1.348644	7.742648	0.0	0.481455	1.454637	4.735586	1.526881	0.433901	4.799072	2.108739	0.00067	19.233954	0.0	6.774662	0.0	0.053977	3.75811	0.0	0.0	96.153285	1186.612122	32.831097	11.56373	0.0	1.091163	6.743951	0.0	4.70387	164.401052	172.858832	0.863263	398.965119	1.234002	0.872835	1.066666	4.725431	3.742131	14.734296	0.162883	1.469625	2.385056	13.702024	19.6911	2.650989	8.510198	0.929163	0.278847	2.700373	30.889535	0.0	0.0	6.315955	2.069032	6.343621	0.0	1.455403	25.061168	0.0	9.480131	17.922138	0.026048	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_00767	5.186952	2.753248	3.346252	0.0	3.128482	1.245911	2.475353	0.0	0.0	388.726222	0.0	1.70378	1.82817	3.458961	0.0	0.0	150.338639	0.0	112.742226	0.030031	2.722753	0.0	2.966928	1.775372	3.430523	0.001254	1.355594	1.793204	0.275475	0.956471	0.480055	1.944047	3.084893	3.102005	0.0	0.0	0.0	0.0	2.568221	0.0	0.266797	3.229214	1.309819	1.916314	1.79561	1.792708	1.06412	2.608982	0.0	2.372048	2.182579	0.0	0.0	1.565228	38.542849	0.006443	2.038436	0.656514	90.953661	0.0	1.391097	0.277582	4.10188	318.154569	1.965277	1.840878	0.673359	2367.715952	2.042239	0.0	0.021692	1.611219	0.445107	1.599759	1.706703	1.416138	0.006779	0.852839	4.696572	0.640338	1.697976	2.745671	0.498902	0.010808	5.449015	2.181811	138.853797	1.182666	3.630085	0.898083	1.485893	0.615544	1.677961	0.0	1.314061	2.340458	0.0	4.394357	1.797631	2.066367	3.359124	2.250855	3.490304	1.752777	118.693132	0.885693	0.0	0.0	0.0	0.0	0.0	0.0	3.43522	3.095315	7.317521	0.815829	160.379587	0.0	0.000269	0.0	168.973397	0.0	1.311897	0.0	0.0	0.025657	6.100142	2.453885	114.935001	0.0	1.481586	0.699263	1.75197	1.258504	175.356991	2.980676	0.0	0.000694	2.00893	0.0	2.896015	0.0	0.001248	1.88751	0.0	0.0	3.88934	0.967723	4.072687	1.902951	0.0	0.326966	1.779345	0.0	3.301818	5.614558	1.039941	1.04024	2.237935	0.0	3.062901	1.961766	3.234708	0.884542	3.188123	0.0	0.884698	2.764549	1.075752	69.561631	2.184273	2.448572	2.021756	0.094113	6.288713	2.855147	0.0	0.0	2.900527	1.208605	1.904677	1.321246	1.136384	11.261933	0.0	0.0	125.902205	1.28804	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_00323	210.863367	4.752458	9.678346	0.0	9.331088	2.752327	2.867702	0.0	0.0	10.63191	0.0	31.725231	6.266933	232.459256	0.0	0.0	95.570874	0.0	147.401074	16.348445	2.654662	0.0	2947.359092	234.450161	13.633776	16.636749	1.139802	0.837796	2.90249	12.909954	6.615662	10.859182	6.919594	9.683337	0.0	0.0	0.0	0.0	18.417576	17.124528	2.656756	3.42168	6.290385	4.756717	3.948612	7.084938	12.622656	4.783112	0.0	7.896813	2.057493	0.0	0.0	138.217301	47.545958	38.432654	17.758441	0.64259	9.798359	0.0	145.00558	312.324675	7.171226	5434.921826	7.144042	7.201859	6.219577	53767.15838	3.755588	0.0	8.452435	110.79769	5.005289	14.620144	18.181424	26.28332	18.643367	24.385753	46.046021	9.725361	4125.071426	570.315695	5.4247	6.074823	2.07147	7.001933	11.999998	12.494036	2.365038	19.629011	14.614083	0.054664	15.610019	0.0	3.65203	1.066477	0.0	4.342144	13.983571	6.353745	17.366818	7.78216	102.111081	9.694599	19.074244	10.429176	0.0	0.0	0.0	0.0	0.0	0.0	16.008202	432.456668	42.029998	17.789789	1258.118659	0.0	20.981537	0.0	112.886985	0.0	11.076557	0.0	0.0	17.106754	4.154739	9.921197	19.783499	0.0	11.844843	11.568937	8.787231	13.977122	65.335044	1312.143429	15.618909	21.263592	13.924369	0.0	5.606379	0.0	14.787477	12.940722	0.0	0.0	19.573358	7.822642	24.865279	10.606415	0.0	32.47685	2.858415	0.0	131.65317	15.245734	5.045315	0.750062	333.425817	23.43741	12.970194	22.907226	7.930788	8.16177	15.929138	39.923198	12.640453	3.272534	8.629676	15.483144	10.615774	16.250896	7.611283	27.521957	41.605228	38.477006	0.0	0.0	1.924224	11.185292	16.459521	11.673648	23.881631	35.771872	0.0	13.878309	17.084513	8.432037	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_00840	6.65936	0.066267	0.601132	0.0	177.450011	0.060603	0.025139	0.0	0.0	144.560851	0.0	0.118121	1.210889	0.604008	0.0	0.0	0.0	0.0	32.545236	5.818674	0.568086	0.0	385.455273	0.214452	0.0	0.158502	0.004336	0.0	0.475371	0.147086	0.097247	4.29812	0.675082	0.391966	0.0	0.0	0.0	0.0	9.649412	0.066527	0.386614	17.922684	4530.189205	5.480025	0.168987	1.731841	0.193083	0.067483	0.0	6.146387	0.082252	0.0	0.0	6.345142	5.782395	0.00746	17.320985	0.05361	7.153969	0.0	3.187885	2.295174	8.515172	2.874685	12.477276	119.215688	4.55167	2819.45308	0.174726	0.0	0.685054	1.64512	0.060548	1.560532	13.131197	0.003563	0.004652	2.990959	0.0	0.0	32.670855	0.723183	0.543213	0.008334	0.131456	0.743655	36.944687	1.179111	0.197158	1744.252232	5.266475	0.318654	0.963132	0.0	13.18931	0.048372	0.0	1.542867	0.140933	0.182811	23.003315	0.145719	0.0	3.090568	116.600718	0.059897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1387.163005	1.586484	0.127012	0.092928	0.0	0.000223	0.0	21.042933	0.0	5.746432	0.0	0.0	1.250303	0.247934	0.964316	43.652749	0.0	1.429904	1.458717	8.685096	2.573572	45.952098	366.43412	6.127563	0.00038	0.51677	0.0	0.017107	0.0	0.03827	0.112375	0.0	0.0	4718.812778	31.698998	21.159069	0.635116	0.0	6.034849	0.49163	0.0	2.556984	145.325958	19.222287	0.223345	24.484007	2.049971	1.000151	0.0	0.393453	74.258722	7.120202	1.592897	0.596703	0.005645	15.497571	33.104515	0.125313	0.511643	0.680899	0.400481	1.826012	5.88742	0.0	0.0	13.110461	0.149641	4.277693	11.432068	0.009619	2.608237	0.0	0.972777	0.938673	0.012727	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_02044	7.360683	3.615533	1.548772	0.0	4.026193	1.661791	1.434815	0.0	0.0	7.618952	0.0	3.796001	4.42592	1.944951	0.0	0.0	48.114233	0.0	282.048248	8.810622	4.314719	0.0	18.300664	4.554898	9.119824	11.36601	0.003962	21.774228	4.667496	3.862111	1.328259	5.188605	6.231043	1.262344	0.0	0.0	0.0	0.0	10.680548	14.975252	4.697364	4.951845	5.612005	3.525485	12.793832	5.181803	8.271435	16.856293	0.0	6.452288	1.601894	0.0	0.0	11.631888	6.893735	4.74706	22.048863	1.880862	5.961396	0.0	44.292964	6.824786	3.581972	13.924096	10.705268	8.860776	10.543777	27.413118	10.561085	0.0	13.206915	4.121821	1.773226	4.485487	4.460505	3.726596	5.782244	3.912062	6.027808	2.700873	3.507834	3.03142	2.431901	14.726629	0.980421	1.900363	3.2924	2.925307	0.224209	3.517357	3.81278	0.847355	3.256944	0.0	7.269819	23.189739	0.0	3.970864	10.421015	9.017916	2.041687	1.624954	18.234073	12.112716	20.876792	25.900156	0.0	0.0	0.0	0.0	0.0	0.0	1.245228	1.285174	3.032291	0.79442	0.0	0.0	6.555124	0.0	33.828147	0.0	4.116666	0.0	0.0	6.739924	2.582265	4.754357	4.351823	0.0	3.62548	10.115173	3.193376	3.983035	7.182954	24.14402	2.760137	6.537969	6.243024	0.0	12.60329	0.0	5.324213	2.919284	0.0	0.0	16.853251	6.143103	0.0	11.153915	0.0	37.681888	2.31968	0.0	26.023026	20.693362	8.456856	21.297487	12.970073	12.742538	3.881184	3.895424	1.774173	12.278412	10.751358	25.126319	6.960163	18.287872	5.719056	14.775616	3.347195	5.166237	3.05435	10.300702	12.983708	21.256406	0.0	0.0	3.72594	8.542978	6.404421	4.68179	1.983457	3.064052	0.0	10.829298	8.979239	5.432113	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_00249	8.413494	4.218069	3.538339	0.0	6.379483	4.127877	2.054542	0.0	0.0	2536.58517	0.0	3.790112	5.527573	3.888501	0.0	0.0	986.009783	0.0	131.25822	1.350795	3.010332	0.0	3.511079	11.915172	4.606096	0.004667	1.428356	7.574702	1.361573	1.401639	0.026619	33.387076	4.498233	4.408176	0.0	0.0	0.0	0.0	2.148713	0.0	0.022841	4.509153	2.045633	76.669856	1.706123	1.652571	0.398794	3.510996	0.0	3.778073	4.95546	0.0	0.0	4.412438	56.94721	0.033639	6.742763	2.820761	29.084211	0.0	46.619451	946.201866	6.413773	135.51439	3.698432	2.332035	0.00211	1641.208386	1.677533	0.0	4.246246	59.898754	2.644968	2.729627	3.598854	3.332559	0.015386	5.126341	1.782029	1.037737	234.015984	4.819937	2.910229	0.027518	15.997772	4.395408	9.052282	66.003815	3.740913	6.013252	63.500578	3.113686	4.028364	0.0	1.42202	7.069249	0.0	12.066162	4.929899	2.034211	9.187574	6.813554	15.701498	4.1065	26.919899	4.826485	0.0	0.0	0.0	0.0	0.0	0.0	2.372785	32.784982	135.047933	4.756058	154.564492	0.0	0.000777	0.0	17.798873	0.0	0.683883	0.0	0.0	0.334849	18.75538	2.963684	653.286567	0.0	3.66415	12.854036	44.627117	4.13902	190.738284	11.691785	2.344483	0.001891	16.111508	0.0	4.79907	0.0	0.013977	3.16831	0.0	0.0	346.775236	1.712037	18.624075	4.133347	0.0	1.052034	3.140361	0.0	11.234537	16.503639	27.23788	8.948594	1080.212193	9.258173	1.858852	4.568931	5.447229	8.662552	1.516981	2.367766	5.509848	1.464541	64.416863	137.677067	2.376519	2.220823	1.814915	5.922911	4.534076	0.0	0.0	0.0	2.905574	1.988796	2.08008	1.182497	0.159011	6.225257	0.0	6.379442	353.890575	0.042562	0.0	0.0	0.0	0.0	0.0	0.0
GCF_019249655.2_02913	5.799541	1.565805	1.285895	0.0	3.855023	1.568506	1.722326	0.0	0.0	3.85186	0.0	1.506727	2.111759	0.693725	0.0	0.0	28.436432	0.0	112.607067	1.391266	1.736181	0.0	3.184797	0.855107	4.180523	1.48846	1.379688	1.454824	1.554436	1.633224	1.28124	2.335004	0.0	1.420205	0.0	0.0	0.0	0.0	2.625417	1.552629	1.574961	1.43163	1.668278	1.370782	1.516717	1.285287	1.530164	2.007843	0.0	3.035312	2.055862	0.0	0.0	2.683686	9.66617	1.378546	2.126143	1.523454	1.532397	0.0	1.409123	1.455552	1.827536	2.39	0.530633	1.668407	1.426133	3.986663	1.561623	0.0	1.237403	1.883957	1.149949	1.592287	2.239181	1.558761	1.528604	1.740391	1.800728	2.687148	0.424939	2.932868	2.542494	2.319486	3.363099	1.445506	2.574539	2.404028	1.450724	2.272673	1.84127	2.384749	1.679373	0.0	1.329815	1.989123	0.0	0.829508	2.108004	1.506912	1.882923	1.759132	3.797503	2.464584	4.035609	1.481777	0.0	0.0	0.0	0.0	0.0	0.0	3.742959	2.292708	2.224148	1.726494	126.493202	0.0	1.725865	0.0	2.728194	0.0	2.371327	0.0	0.0	1.435348	1.46249	1.442515	3.022713	0.0	0.984438	6.729444	1.25954	2.000312	159.760654	3.968992	1.209776	1.646302	1.074923	0.0	1.683472	0.0	1.616406	1.617313	0.0	0.0	5.467979	0.496799	2.657026	1.647924	0.0	3.375631	1.229232	0.0	3.576669	5.992376	1.18233	1.863004	3.271261	0.970604	3.197223	3.123994	3.021038	3.398811	3.283611	2.694208	1.077972	1.438716	0.873916	1.703686	1.80788	1.688949	1.946491	1.672619	1.60874	4.227165	0.0	0.0	2.273025	1.380511	1.952688	0.42106	1.25549	3.957561	0.0	2.427724	1.333726	1.581338	0.0	0.0	0.0	0.0	0.0	0.0
